13/4/1985- ||special articles||4374280||On Some Aspects of the Strategy of Growth in India||This paper identifies four major components of the strategy of growth that is taking shape in India under the new regime: (a) district-wise industrialisation; (b) modernisation and technological advancement that is prone to the Ricardo effect; (c) recourse to import as a device for instilling a competitive spirit; and (d) regeneration and optimal use of land resources. It argues the case for a State Public Sector to initiate small and medium scale industries. It suggests the criterion of 'forward-biased labour-intensity' to counter the Ricardo effect. It pleads for removal of barriers to the growth of small-scale entrepreneurs. Some 60 million hectares of land, equivalent to one-fifth of the total territory, or two-fifths of the net cropped area, is under pastures, culturable waste, fallow, and the like. Bulk of this land can be developed, within the limits of available technology, into farms or forests. Part of it may be mobilised to settle landless labourers. This paper gives a simple computable criterion for land allocation, under conditions of external economies of forests or similar ecological factors.||Ranjit Sau
07/9/1985- ||business||4374785||Textile Industry: A Time for PR||-------------------------------------||
31/8/1985- ||from our correspondents||4374764||Textile Workers' Strike in Tamil Nadu||-------------------------------------||Gnana Surabhi Mani,R. Shenbagavalli
14/9/1985- ||business||4374811||Bright Spot||-------------------------------------||
07/12/1985- ||business||4375073||Reversal of Fortunes||-------------------------------------||
21/12/1985-28/12/1985||------||4375126||Teachers' Strike||-------------------------------------||
09/2/1985- ||from our correspondents||4374056||An Affront to the Nation||-------------------------------------||P. S. Appu
07/9/1985- ||------||4374781||Bhopal Continued||-------------------------------------||
16/3/1985- ||special articles||4374180||The Tribal Economy of Kerala: An Intra-Regional Analysis||The socio-linguistic aspects of tribal life constitute the focus of attention of most studies of scheduled tribes in Kerala. Virtually no attempt has been made to study the dialectics of change taking place in the tribal economy of the state. For their part, economists too have ignored this segment of the economy. Economic planners, in their attempt to formulate development as well as welfare plans for the Scheduled Tribes, have therefore relied exclusively on sociological and anthropological studies, without a correct perception of the dynamics of the tribal economy. The objective of the present study is to examine the extent of intra-regional variations in the levels of socio-economic development of the hill-tribes of Kerala and to understand the possible reasons for such variations.||M. Kunhaman
20/4/1985- ||special articles||4374307||Some Implications of Economic Strategy Underlying 1985-86 Budget||The Budget for 1985-86 espouses a new economic strategy which, it is claimed, will accelerate the rate of growth of the economy. The author argues that the credentials of the strategy in this regard are highly dubious. If anything, it entails contractionary possibilities in the short or even medium term. Additionally, it is almost certain to have adverse balance of payments implications, necessitating larger foreign borrowings. It also entails in certain situations greater inflationary possibilities insofar as larger Budget deficits are resorted to for financing tax concessions. All this moreover is in addition to the new strategy's patently inegalitarian character, and the fact that it would strengthen the position of multinational corporations in the Indian economy with all the socio-political consequences that flow therefrom.||Prabhat Patnaik
01/6/1985- ||special articles||4374474||Census of 1981 and the Structure of Employment||The economic data available from the Census of 1981 has given rise to two diametrically opposite views on the change in the structure of employment. Even when the shift away from agriculture is granted doubts are expressed regarding the nature of change. This paper examines the sectoral change at more disaggregated levels and relates the census data on employment to net domestic product and concludes that the shift in employment away from agriculture is likely to have benefited all except four per cent of the male and all but 12 per cent of the main workers of both sexes in 1981.||Sudha Deshpande,L. K. Deshpande
16/2/1985- ||from our correspondents||4374077||Industrial Spurt in Uttar Pradesh: Myth or Reality?||-------------------------------------||T. S. Papola,Fahimuddin
02/2/1985- ||------||4374020||An Arrangement of Convenience||-------------------------------------||
17/8/1985- ||discussion||4374719||'Garibi Hatao': Elements of a Strategy||-------------------------------------||S. Sarath
18/5/1985- ||from our correspondents||4374413||Search for Instant Growth||-------------------------------------||Arun Goyal
23/3/1985- ||------||4374186||Assessing Indira Gandhi||-------------------------------------||
04/5/1985- ||------||4374351||Economic Sanctions by US||-------------------------------------||
31/8/1985- ||review of management, august 1985||4374766||Effectiveness and Efficiency in Public Administration: A Theoretical Framework||Western theorising about effectiveness and efficiency has reached an impasse; also, it is hardly relevant to underdeveloped countries. The legacy of colonialism consists of emphasis on the maintenance of law and order, neglect of people's languages, weak local administration, acceptance of Westernisation with all its faults, and higher status and salaries of the loyal generalists who control and discipline specialists and the populace. Monopoly capitalism and the building of the nation state lead to centralisation ('unity and integrity'), unbalanced growth and preference to loyalty over merit. The conflict and balancing of land-owning and capital-owning sections of the bourgeoisie lead to autonomisation of the state and rule by the bureaucracy unchecked by a legislature (as in contemporary Punjab). The acceptance of the domination of international monopoly capital by the ruling class in its own narrow interest leads to dependency, and hinders the growth of science and technology. All these factors together lead to increasing pauperisation, and ineffectiveness of the programmes of poverty removal.||Satya Deva
13/7/1985- ||special articles||4374589||Gujarat Kisan Sabha, 1936-56||This paper discusses the role and activities of the Gujarat Kisan Sabha during the period from 1936 to 1956. The first part of the paper deals with the relations of the Kisan Sabha with the Indian National Congress, which is important for understanding the role of the Gujarat Kisan Sabha. The second part describes the struggles launched by the Gujarat Kisan Sabha on behalf of agricultural labourers, small landowners and tenants, the areas where they were launched and the issues raised in these struggles. Finally, an attempt is made to assess the role of the Gujarat Kisan Sabha during the period under review.||L. S. Vishwanath
15/6/1985- ||perspectives||4374513||Population and Environment||-------------------------------------||Anil Agarwal
23/2/1985- ||------||4374090||Coal-Railways Tangle||-------------------------------------||
19/1/1985- ||off the record||4373980||Stars and Shadows in Madras||-------------------------------------||K. Krishna Moorthy
1/11/1985- ||foreign technology suppliers' view of indian industry||4375032||India's Technology Policy and Its Influence on Technology Imports and Technology Development||This study brings out the relatively minor influence of government policies on the technology imports and technology development activities of Indian firms. While a minority of the firms either find the policies to be too restrictive or, on the other hand, have benefited from them in their bargaining for a better price, a majority have remained largely unaffected by them. Further, while these policies have been successful in regulating certain quantitative aspects of technology imports (payments, duration, etc), their success in promoting technological development activities within Indian industry has been limited. Technological activities of Indian firms, it is argued here, are far more sensitive to government policies pertaining to the nature of the market and the industrial structure than to those which are explicitly aimed at promoting technology development. The latter policies can be successful only if an industrial environment conducive to innovative activity is simultaneously created. On the other hand, modifications in technology policy alone (such as a liberal payment policy, greater R and D incentives, etc) without necessary changes in industrial policy will fail to infuse technological dynamism into Indian industry.||Ghayur Alam
12/10/1985- ||from our correspondents||4374912||Economic Efficiency of Machinery Sector in India: Findings of a World Bank Study||-------------------------------------||
19/10/1985- ||international affairs||4374932||Anti-Nuclear Noises||-------------------------------------||G. P. D.
26/1/1985- ||civil liberties||4374002||Members' Rights in Political Parties||-------------------------------------||A. G. Noorani
12/1/1985- ||business||4373946||Avoidable Imports||-------------------------------------||
09/3/1985- ||------||4374141||Unstable Arrangement||-------------------------------------||
12/1/1985- ||civil liberties||4373955||Freedom and Visual Arts||-------------------------------------||A. G. Noorani
28/9/1985- ||from our correspondents||4374863||Price Management or Information Management?||-------------------------------------||
17/8/1985- ||------||4374709||Companies: Modernisation Drive||-------------------------------------||Hansavivek
14/12/1985- ||from our correspondents||4375111||Neglect of Women's Health Issues||-------------------------------------||Padma Prakash
05/10/1985- ||------||4374881||Read No Seditious Reports||-------------------------------------||
13/7/1985- ||------||4374569||Deepening Imbalances||-------------------------------------||
16/3/1985- ||special articles||4374179||Famine, Epidemics and Mortality in South India: A Reappraisal of the Demographic Crisis of 1876-1878||This paper studies, from the demographic point of view, the consequences of the famine of 1876-1878 in South India (Madras Presidency and Mysore State). It tries to answer the question: What was a demographic crisis under the ancient demographic pattern of colonial southern India? For this, the author leans on the methodological experience of the works of French historians of the 17th and 18th centuries, particularly the pioneering works of Jean Meuvret and Pierre Goubert. According to them, the demographic crisis is to be defined bringing to the fore the three fundamental traits that characterise it: a marked rise in the prices of staple foodstuff, a peak of mortality and, at the same period, a fall in conceptions. The second question raised by the author is: how does the demographic regime work after the crisis to allow the population to recover?||Roland Lardinois
07/9/1985- ||capital view||4374789||Correctives Snarled by Stupid Follow-Ups||-------------------------------------||Romesh Thapar
22/6/1985-29/6/1985||from the chair||4374542||Problems and Prospects of Sugar Industry||-------------------------------------||Bahubali Gulabchand
19/10/1985- ||capital view||4374930||The Single-Leader Principle||-------------------------------------||Romesh Thapar
13/7/1985- ||from our correspondents||4374582||Over to the Police: New Spate of 'Encounter' Killings||-------------------------------------||K. B.
11/5/1985- ||business||4374378||Scarcity amidst Plenty||-------------------------------------||
23/2/1985- ||special articles||4374111||Transnational Corporations and Services the Final Frontier||Services already account for almost two-thirds of world GDP and have also become prominent in global markets. The main beneficiaries of the international services trade have been a few developed market economies and a small number of large TNCs. The latter are the driving force behind this internationalisation, contributing to an accelerated liquidation of medium and small-scale firms that traditionally dominated the field. No less rapid have been the disintegration of barriers between individual service sectors and the rise of transnational service conglomerates and transnational integral conglomerates. When the TNCs attained dominance, which happened at different times and in varying degrees of intensity in different sectors, it was US and Japanese corporations that were in the lead. TNCs from these two countries exercise a far more pervasive control over services in the world market than they do over agriculture, mining and manufacturing. TNCs are at present impelling the service factor forward at a faster pace than any other sector. The expansion of services has also been accompanied by a serious decline in corporate accountability, due to service companies' access to tax-havens, flags of convenience, bank secrecy laws and a large array of legal and illegal arrangements. [This paper is published in two parts. The second part will appear next week.]||Frederick F. Clairmonte,John H. Cavanagh
08/6/1985- ||business||4374483||Export Hopes Belied||-------------------------------------||
11/5/1985- ||from our correspondents||4374387||Cheers for Congress Socialism||-------------------------------------||B. M.
01/6/1985- ||------||4374455||Reagan's Tax Reform||-------------------------------------||
13/4/1985- ||from our correspondents||4374272||Diminishing Returns from Blaming Centre||-------------------------------------||S. K.
11/5/1985- ||special articles||4374392||Industrial Development: Issues and Policy Options||One set of economists attribute the low growth rates of South Asia, and India in particular, to the strategy of import substitution that these economies followed in contrast to what these economists call the export-led growth strategy that the East Asian countries have followed. Thus countries like Japan and South Korea are supposed to have followed export-led growth while India followed an import substitution policy; while the former regimes liberalised externally, the Indian regime was very restrictive in the domestic as well as in the foreign sectors. Facts do not, however, support these assumptions about Japan and South Korea. To start with, both these countries followed import substitution policies till recently, which enabled these countries to develop a strong industrial base and which later on enabled them to expand their exports. The rapid growth of their exports was the result of their development and not the other way round. In recent months there have been signs of change in the economic policy of the Government of India. It is important, however, that the contemplated change should not aim at taking the economy even closer to the neoclassical ideal of free trade, liberalisation, free operation of market mechanism and price variables. Development consists in the production of new goods, introduction of new methods in production, creation of new markets and materials, all of which depend on non-price and non-free market variables like technological change, R and D and innovations.||N. S. Siddharthan
26/1/1985- ||special articles||4374015||Mechanisation and Labour Utilisation: Leather Industry in Tamil Nadu||The paper is about the effects of an Export Trade Control Order in August 1973-which attempted to encourage the exports of high value added products of finished leather and leather products by restricting the exports of semi-finished leather-on the composition of labour in the tanning and finishing industry in Tamil Nadu. The paper is based on discussions with groups of labourers, managements, workers' and managements' associations and material collected during field surveys of tanneries in the North Arcot district of Tamil Nadu. The article also draws evidence from the 1961 Census of India and Annual Survey of Industries.||P. Usha
06/4/1985- ||special articles||4374252||Origins of Co-operative Sugar Industry in Maharashtra||An attempt is made in this paper to understand the origins of the development of the co-operative sugar industry in the Ahmednagar district of Maharashtra. The conditions leading to the emergence of a rich peasant strata in the region in the early 1900s and the relevant characteristics of the peasantry are discussed in Section I. The spread of canal irrigation, coupled with financial support from a co-operative credit infrastructure, enabled the rich peasants to cultivate sugarcane, extensively as well as intensively, as seen in Sections II and III. The crisis of the great agricultural depression of the early 1930s provoked a series of defensive responses from the rich peasantry. Some of these responses, discussed in Section IV, brought about certain conditions necessary for the subsequent shift, two decades later, into co-operative manufacture and marketing of sugar. The development of a modern sugar industry received a great boost in the early 1930s. This together with the actual setting up of the pioneering co-operative sugar enterprises is discussed in Section V.||Ignatius Chithelen
12/10/1985- ||------||4374902||An American Show||-------------------------------------||
27/7/1985- ||from our correspondents||4374630||Loans, Doles and the Poverty Line||-------------------------------------||Bharat Dogra
05/10/1985- ||------||4374888||Companies: Problems of High Capital Cost Units||-------------------------------------||Hansavivek
19/10/1985- ||from our correspondents||4374939||A Royal 'Leap of Faith'||-------------------------------------||Rohinton Medhora
28/9/1985- ||from our correspondents||4374865||Ballots and British Trade Union Movement||-------------------------------------||Michael Jacobs
26/1/1985- ||from our correspondents||4374006||Galbraith on Agriculture: II||-------------------------------------||Sudhir Sen
02/11/1985- ||special articles||4375002||Excise Duty Evasion on Cotton Textile Fabrics||The few studies that exist of tax evasion in India have been largely confined to direct taxes, particularly personal income-tax, and there is hardly any empirical study of evasion of commodity taxes. Given that commodity taxes predominate in the government's tax revenues, this is an obvious lacuna. Study of excise duty evasion is especially opportune now for many reasons. First, the needs of resource mobilisation for the Seventh Plan call for minimising such evasion. Further, there is a belief that Central excise duties are better administered than states' sales taxes and this argument is sometimes extended to suggest expansion of the list of items covered under additional excise duties. It would, therefore, be interesting to examine the extent of tax evasion in respect of a commodity on which the states have surrendered the right to levy sales tax in lieu of additional excise duties.||M. Govinda Rao,Gopinath Pradhan
12/10/1985- ||special articles||4374920||Gandhi on Women||This article reviews and analyses the role of Gandhi in drawing a large number of women into the mainstream of the freedom movement. Gandhi's ideas about women and their role in public life was a departure from those of the 19th century reformers. He saw women as a potential force in the struggle to build a new social order. He consciously attempted to articulate the connections between private and public life in order to bring women into the struggle. However, he failed to come to terms with the fact that oppression is not a moral condition but a social and historical experience relating to production relations. On the other hand even while insisting that a woman's real sphere of activity was the home, he was instrumental in creating conditions which could help women break the shackles of domesticity. [The first two parts of the article which deal with Gandhi's views on the nature of women's oppression and the influence his ideas had in drawing women into the freedom movement were published last week. The third part, which reviews his personal relationships with women, appears below.]||Madhu Kishwar
05/1/1985- ||business||4373923||Clever Ploy||-------------------------------------||
15/6/1985- ||special articles||4374517||Foreign Technology in the Four Modernisations of China||China has introduced a number of economic reforms during its current phase of developing commodity production and exchange and the opening of the economy to the outside world. The approach has been towards establishing correct relations and modernising industry, agriculture, defence and science and technology. This new development strategy has opened up avenues for the inflow of foreign capital and foreign technology into socialist China from capitalist countries. This paper makes an attempt to capture the increasing size of foreign investment and technology and to reflect upon its compatibility with the avowed objective of self-reliance in technology policy.||K. K. Subrahmanian
05/10/1985- ||international affairs||4374890||Party Life||-------------------------------------||G. P. D.
03/8/1985- ||special articles||4374664||Employment Goals and Development Priorities||By adopting a concept of standard person-years in the Sixth Plan for measuring employment, the earlier neglect of the productivity aspect of employment was partly removed and the concept of gainful employment was emphasised. In this sense in the Sixth Plan for the first time the goal of employment and the goal of poverty eradication were reconciled and the apparent trade-off between employment generation and growth largely rationalised. However, the earlier approach of treating employment as a recursive process remained unchanged in the Sixth Plan. No new approaches for choosing the production sectors keeping in view the need for maximising employment, say, by an appropriate policy of demand management or choice of techniques, were explored. In recent debates on the choice of the desired employment strategies for the Seventh Plan, this aspect has been specially emphasised. But at the same time not much thought has been devoted to the selection of a 'choice criteria' for prioritisation of sectors for making investment decisions keeping in view optimisation of employment as a major objective. This paper is an attempt towards filling this gap.||S. P. Gupta,T. G. Srinivasan
18/5/1985- ||special articles||4374420||Some Emerging Trends in China's Domestic Policy||The all-powerful policy planning central committee of the Communist Party of China has now published the guidelines under the new strategy for the urban sector aimed at decentralised planning. The Chinese leadership, it would appear from this, feels emboldened to carry forward the offensive launched initially in 1978 by revising the role of the communes, into the sensitive areas of industry, commerce, science and culture. At the same time, there may be uncertain times ahead for China. Successful experiments with material incentives and decentralisation notwithstanding, the substantive dimensions of the modernisation process may unfold yet another set of dialectics to be tackled by Deng Xiao-ping's successors.||T. Karki Hussain
27/7/1985- ||special articles||4374639||Problems of Adjustment and Growth in the World Economy||Discussing some of the principal features of the present international economy, this paper highlights the effects of economic interdependence on the potential for growth or stagnation in the developed capitalist economies. The author's concern is with the fiscal, monetary and trade policies of the major developed economies and their actual and potential impact on world economic activity. The basic presumption underlying the discussion is that the behaviour of these economies is crucially important for possibilities for adjustments and growth in developing economies as well. In the first section of the paper the nature of the current economic recovery and the problem that still remain are analysed. Subsequent sections consider briefly some of the major issues that emerge: the implications of the US budget and trade deficits, exchange rate and interest rate behaviour and possibilities of expansion elsewhere in the developed world. The final section touches on some of the implications for developing countries.||Jayati Ghosh
20/4/1985- ||from our correspondents||4374302||State of the Art in Women's Studies||-------------------------------------||Kamala Ganesh
12/1/1985- ||special articles||4373962||Population in Asian Countries: Trends, Issues and Strategies||Ninety-four per cent of the population in Asia (excluding Japan) lives in countries that have adopted an official policy to reduce population growth and have given support to family planning activities. The demographic trends and acceptance of contraceptives, however, vary considerably among these countries. China and Bangladesh stand at opposite poles in fertility and mortality indices as well as in a few socio-economic indices. In addition to analysing the principal demographic trends in major Asian countries, the author identifies the determinants of fertility in the countries which have experienced a significant decline in their levels. The positions taken by Asian countries at the two recent UN population conferences are also discussed.||Moni Nag
16/3/1985- ||from our correspondents||4374174||Repeat Performance||-------------------------------------||M. Shatrugna
05/10/1985- ||capital view||4374886||Security-Peddling and Showmanship||-------------------------------------||Romesh Thapar
07/12/1985- ||business||4375072||No Time for the Pundits||-------------------------------------||
27/7/1985- ||business||4374623||Familiar Refrain||-------------------------------------||
18/5/1985- ||from our correspondents||4374415||Facade and Reality of Environment Protection||-------------------------------------||Bharat Dogra
01/6/1985- ||from our correspondents||4374468||Anti-People Development: Case of Inchampalli Project||-------------------------------------||
21/12/1985-28/12/1985||------||4375123||Priorities vs Fads||-------------------------------------||
10/8/1985- ||special articles||4374694||Intoxication as a Social Evil: Anti-Alcohol Movement in Uttarakhand||The present anti-alcohol movement in Uttarakhand radically differs from earlier attempts to combat alcoholism. Although liquor remains the primary focus, the movement recognises the social system in which intoxication operates. While alcoholism is the means by which state commercialisation has sapped the vitality of the hill society, it is only a symptom of the deeper malaise of predatory capitalist 'development'. There has been a consistent attempt to understand alcohol as a social phenomenon. On different occasions, activists of the movement have made it clear that their opposition is not intended as an encroachment on the individual rights of citizens and they are not dreaming of a society with total and successful prohibition. However, in a region where the basic necessities of food, clothing and shelter are a growing problem for the bulk of the population, alcohol consumption cannot be viewed with equanimity. The major demand of the movement has been employment in place of alcohol. It is a bitter irony that while army recruitment marked the advent of liquor in Uttarakhand, youths are now rejected by the military on grounds of ill-health. Prohibition by itself is not adequate to eradicate alcoholism as a social evil; on the contrary, it may have certain adverse consequences. As such, the anti-alcohol movement views prohibition as the first step in a more fundamental restructuring of society.||Shekhar Pathak
26/10/1985- ||special article||4374979||Regional Variations in Impact of Anti-Poverty Programmes: A Review of Evidence||Under the government's anti-poverty programmes self-employment for the rural poor is sought to be generated by two routes: provision of income-generating non-land assets under the Integrated Rural Development Programme (IRDP), and equipping the unemployed rural youth of poor households with skills, training and technology in specific trades under the TRYSEM programme. This paper critically examines three recent studies of these programmes in a comparative perspective with particular focus on regional differences and draws some inferences for policy. Part I of the paper deals with IRDP and Part II with the TRYSEM programme. The author points out the methodological weaknesses of the three studies and stresses the need for caution in generalising from their findings with respect to the impact of IRDP intervention. In particular, attention has been drawn to the problems involved in mechanically adopting the criterion of 'crossing the poverty line' for assessing the impact of IRDP in the short run and the usefulness of alternative criteria such as income mobility matrices has been illustrated. As for TRYSEM, the author's findings show that the success of the scheme depends critically on the demand for the particular services in which the youth receive training. This, in turn, is a function of the level of state/district per capita income/expenditure and the extent of manufacturing activity. Clearly, the scope for gainful self-employment through TRYSEM in the services sector is limited in the backward regions.||K. Subbarao
11/5/1985- ||------||4374372||Completing the Package||-------------------------------------||
04/5/1985- ||special articles||4374367||Historical Roots of Mass Poverty in South Asia A Hypothesis||The contemporary phenomenon of underdevelopment is not a continuation of the traditional economic order of pre-modern times. The patterns of economic organisation and levels of economic performance in the traditional societies of Asia, before they were enmeshed into the international economy created by first the merchant and later the industrial capitalism of western Europe, were significantly different from their contemporary counterparts. In the case of India, the pre-colonial economy in its normal functioning did not generate large groups of half-starving people. The author traces the roots of mass poverty in India, as we know it today, to the new institutional framework of agriculture introduced after 1813 which deprived small holders, both tenants and proprietors, of nearly all their surplus, if it did not actually reduce them to landlessness. Not only the new institutional arrangements, but even the positive developments in agriculture augmented the traditional disparities of India's agrarian society. Thus development of a market for cash crops implied a change in the ratio of non-food crops to food crops until, with increases in population, the output of foodgrains per head of population declined quite sharply. And where irrigation provided the means of increasing productivity, those in control of large holdings tried and increased their holdings, often at the cost of the poorer agriculturists. The all-too-familiar phenomenon of today's mass poverty was thus already an established fact of life by the time population began to increase at a steady pace. Thereafter, given the pyramidal structure of rural society, there was a concentration of the increasing numbers in the lower rungs, until the very poor accounted for a half or more of the rural population.||Tapan Raychaudhuri
12/1/1985- ||business||4373944||Stock Exchanges: Resisting Change||-------------------------------------||
27/7/1985- ||------||4374619||Growth Hopes Belied||-------------------------------------||
13/7/1985- ||------||4374580||Companies: Beyond Textiles||-------------------------------------||Hansavivek
13/7/1985- ||------||4374570||Upper Castes on Offensive||-------------------------------------||
19/1/1985- ||from our correspondents||4373983||Consolidation of Kashmiri Identity and Fragmentation of Jammu Identity||-------------------------------------||Balraj Puri
25/5/1985- ||special articles||4374447||Treatment Failure in National TB Programme||The carefully planned National Tuberculosis Programme (NTP) was evolved after independence and was widely acclaimed as a comprehensive, realistic, and feasible blueprint for achieving tuberculosis control. However, due to various reasons, the programme has failed to make the desired impact on the problem of tuberculosis. Two types of problems beset the NTP: external organisational and administrative ones and those that are internal to it and determine its prospects of success or failure. While it may be hoped that the external problems faced by the NTP can be eventually solved given enough political will and commitment, the problems internal to the programme are an altogether different story. The former are located in organisational and administrative structures and therefore lend themselves to solution by governmental action. The latter are, however, located in the interface between health institutions and the public and are therefore much harder to solve. It is even doubtful that they have yet been sufficiently understood. For the NTP to succeed, detailed studies of who avails of the facilities provided by the NTP and who does not, and who takes proper treatment through the NTP and who does not, and why, need to be carried out. The present study seeks answers to precisely such questions: What is the normal response of persons in the area selected for the study to illness in general and tuberculosis in particular? Who goes to the district tuberculosis centre, why and how? Who takes proper treatment and who does not, and why?||Kashyap Mankodi,Klass W. van der Veen
12/10/1985- ||capital view||4374911||Rajiv's Bharat Mata||-------------------------------------||Romesh Thapar
26/10/1985- ||review of women studies, october 1985||4374975||'City' and 'Countryside' in Colonial Tanganyika||The colonial solution in Tanganyika attempted to stabilise the working class and restrict African settlement in town solely to permanently employed workers and the middle classes. In order to successfully carry this out, the African extended family system was attacked, and the nuclear family was encouraged. The secondary economy was heavily taxed, regulated, and wherever possible, undermined. 'Staff associations' or 'workers councils' were promoted among workers to counter the labour movement. Women became central actors and targets in the struggle to impose the colonial solution.||Marjorie Mbilinyi
16/2/1985- ||from our correspondents||4374076||Health Hazards of Cotton Textile Workers||-------------------------------------||Bharat Dogra
23/2/1985- ||review of management, february 1985||4374105||Sectoral Corporations: Some Organisational Experiments in Public Sector in India||Over the years there has been a great deal of debate on the performance of public enterprises and much concern has been expressed at the fact that the massive investment in the public sector has not yielded at adequate quantum of reinvestible surpluses. Any consideration of this matter in depth would need to cover a wide range of issues, but among them would be questions of organisation, structure and patterns of management of public enterprises. This article gives an account of some organisational and structural patterns which have been tried out in relation to major public enterprises in certain important sectors of the economy. The author presents the logic of the decisions arrived at as seen by those concerned in the decision-making and seeks to formulate the issues involved.||Ramaswamy R. Iyer
27/4/1985- ||review of women studies, april 1985||4374341||Women's Domestic Work and Economic Activity: Results from National Sample Survey||This paper examines two main hypotheses. First, dividing women's work into three types-(i) participation in the traditionally defined labour force, (ii) domestic work plus activities such as fuel collection, animal care, etc, and (iii) domestic work alone-the authors expect to find that labour force participation will increase with poverty; on the other hand, the performance of domestic work will be negatively correlated with poverty; and among women who do domestic work, the share of those who do only domestic work will, itself be negatively correlated with poverty. Second, the importance of child-care and domestic work will determine which women (by age and marital status) within the household will do which type of work, but will not affect overall labour force participation. Family structure variables such as overall household size, the dependency ratio or the presence of nuclear versus joint families are not, the authors believe, the dominant variable determining female labour-force participation in India.||Gita Sen,Chiranjib Sen
05/1/1985- ||discussion||4373937||Tribal Unrest in Tripura: An Alternative View||-------------------------------------||Malabika Das Gupta
06/4/1985- ||civil liberties||4374241||Book-Banning: A Form of Book-Burning||-------------------------------------||A. G. Noorani
02/2/1985- ||from our correspondents||4374029||Assembly Election Portents||-------------------------------------||Lalitha Natraj
23/2/1985- ||------||4374109||Errata: Agricultural Productivity, Unemployment and Landholdings Structure: Some Tentative Hypotheses||-------------------------------------||
30/11/1985- ||business||4375042||Textile Policy Not to Blame||-------------------------------------||
06/4/1985- ||------||4374242||Companies: Hard Pressed by Rising Costs||-------------------------------------||Hansavivek
30/11/1985- ||business||4375041||An Instance of Unwanted Control||-------------------------------------||
27/7/1985- ||business||4374622||A Modest Target, Yet Unattainable||-------------------------------------||
23/2/1985- ||------||4374091||US Cracks the Whip||-------------------------------------||
19/1/1985- ||international economic affairs||4373978||Flaws in Locomotive Theory||-------------------------------------||I. S. G.
25/5/1985- ||------||4374425||No Mid-Day Meals for Poor Children||-------------------------------------||M. Shatrugna
20/7/1985- ||business||4374598||Global Manipulation?||-------------------------------------||
15/6/1985- ||business||4374503||Who Owns the Companies?||-------------------------------------||
21/9/1985- ||special articles||4374843||Indian Textile Industry, 1970-1984: An Analysis of Demand and Supply||The organised cotton mill sector no longer occupies the 'commanding heights' of the Indian textile industry; that role has been taken over by the apparently decentralised powerloom sector which accounts for at least 48 per cent of the country's textile output, with the composite cotton mills coming a poor second. Also, the share of the mill sector in total cloth output has been falling rapidly. Among the composite mills, two-thirds or more of the units are indubitably sick and have been incurring cash losses. Only the powerloom sector and the pure spinning units seem to be doing well. To understand how these developments have come about, it is important to closely examine the changes in the pattern and composition of demand for textiles. A proper evaluation of the determinants of demand is also necessary to make meaningful inferences for the supply side. This is attempted in the first section of the paper. In his analysis of factors relating to the supply side in the second section, the author attempts to explain three important developments: (1) the lack of modernisation in the composite mill sector, (2) the ascendancy of powerlooms over composite mills, and (3) the decline in the market share of the handloom sector. The paper concludes with some comments on the 1985 Textile Policy.||Omkar Goswami
04/5/1985- ||------||4374348||Little Cause for Cheer||-------------------------------------||
26/1/1985- ||------||4373991||Wrong Target||-------------------------------------||
05/1/1985- ||special articles||4373935||World Trading and Payments System, Economic Growth and Structural Change: A Third World Perspective||This paper argues that with the long-term deceleration in world economic growth, efforts to expand the exports of developing countries, even to the extent that they are successful, are not likely to be adequate. It is necessary, therefore, to simultaneously reduce the propensity to import in these countries. Reducing the propensity to import without jeopardising production is an enormous task which will require a thorough reconsideration of these countries' domestic economic policies both on the demand and the supply side. It will also require phased and planned programmes of structural change in agriculture as well as industry. Such medium to long-term changes in the productive structures of the third world economies are, however, of a very different kind from those which particularly the IMF, through its so-called stabilisation programmes, is in effect currently promoting in the developing countries.||Ajit Singh
06/7/1985- ||------||4374548||Another Recession?||-------------------------------------||
02/11/1985- ||from our correspondents||4374997||Unending Story||-------------------------------------||Sonal Shukla,Vibhuti Patel
19/10/1985- ||special articles||4374948||'Failure of Exchange Entitlements' Theory of Famine: A Response||The sudden collapse into starvation that has been identified with the famine condition, the author argues, is only the final phase of famine when the stigmata of starvation become visual and the victims have collapsed. Famine is not, however, an event marked by the death of the victim. The basic failure in the understanding of famine is the inability to recognise the political, social and economic determinants that mark the onset of the process. We need, therefore, to redefine famine and identify the various factors, political, social, psychological and economic, that operate to keep large classes in the population under continuous pressure. The first part of the essay examines the inadequacy of current definitions of famine and suggests the need to question them. The available literature, including government records on famine as well as codes and manuals of relief administration, reflects the government view that famines are caused by the collapse of the network of social transactions and services, wages and assets, including the varied services and skills of the family unit or the village. The exchange entitlement theory is thus implicit in the literature and consequently does not represent an advance. The second part of the essay is devoted to its consideration. [The first part of this paper was published last week; this is the second and concluding part.]||Amrita Rangasami
03/8/1985- ||business||4374649||Tonic for the Few, Poison for the Many?||-------------------------------------||
08/6/1985- ||------||4374479||Pre-Emptive Move||-------------------------------------||
11/5/1985- ||discussion||4374394||Case for Injectible Contraceptive||-------------------------------------||Iris Kapil
05/10/1985- ||------||4374882||Long-Delayed Move||-------------------------------------||
11/5/1985- ||civil liberties||4374385||Legislation on Phone-Tapping||-------------------------------------||A. G. Noorani
