1/11/2014- ||commentary||24480985||A Development Manifesto||-------------------------------------||RAMASWAMY R IYER
1/2/2014- ||------||24479154||CURRENT STATISTICS||-------------------------------------||
17/5/2014- ||commentary||24479697||The Unravelling of Inflation Targeting||Inflation targeting as currently conducted by central banks in both developed and developing economies is breaking down. In the developed countries it is stymied by asset and credit bubbles and in developing countries inflation targeting has been disrupted by the source of inflationary pressure and volatile capital flows. Developing countries need to find ways of targeting non-core inflation, and also need to devise a separate policy instrument to target the external financial cycle.||ALOK SHEEL
31/5/2014- ||commentary||24479627||How Reliance's Options on Natural Gas Price Hike Narrowed||A clutch of public interest petitions and legal entanglements between Reliance Industries and the Ministry of Petroleum and Natural Gas on the pricing of natural gas and other issues are now before the Supreme Court. A record and discussion of the many legal cases in a battle that is going to be a protracted one.||PARANJOY GUHA THAKURTA,JYOTIRMOY CHAUDHURI
26/7/2014- ||commentary||24479729||Ad-hocism in the Decisions to Modify Labour Laws||Beginning with Rajasthan, labour legislations are being modified and it seems to have the blessings of the new dispensation at the centre. The Government of India too has announced its decision to amend important legislations and has called for public comments. But ad hoc changes as planned do little for the working class, while ensuring that employers do not attract the ire of the law. There seems to be little understanding of the historic background of labour legislations in India, and even less about what needs to be done to make them more effective.||K CHANDRU
26/4/2014- ||review of women's studies||24480122||Shifting Paradigms: Gender and Sexuality Debates in Kerala||This article attempts to conceive of a contemporary history of gender and sexuality in Kerala. As erotic intimacies remain a slippery terrain for historical explorations, the focus is on the paradigm shifts that distinguish its recent history in this region. The impact of the three political developments of recent times — the feminist movement, the politicisation of sex workers, and the queer movement — is also looked at. Citing instances from popular debates and cultural artefacts, it charts out the complex trajectories of "regional" imaginations and conceptualisations of gender and sexualities in contemporary India.||MURALEEDHARAN THARAYIL
11/10/2014- ||commentary||24480846||Time to Reform the Central Government Health Scheme||The Central Government Health Scheme provides health services to three million government employees, pensioners and their dependents with the second being the fastest growing segment. However, a scheme that started with a lot of promise has got bogged down with medical and administrative problems that need to be dealt with if it has to fulfil its aim of reducing medical expenditure costs and maintaining healthy lifestyles.||MANOJ GROVER
15/2/2014- ||special article||24479202||Cultural Elites and the Disciplining of Bhavai||Bhavai, an ancient form of Gujarati folk-theatre, functioned as a counter-voice in a society marked by caste and class distinctions, by subverting the social norms of the cultural elite. Gradually, the Gujarati elites began intervening to discipline and domesticate it for urban as well as non-urban audiences. post-Independence, experimental theatre groups too attempted this reconstitution through exoticisation and production of "difference" between the folk and the elite. This paper explores and interrogates the assumption that folk-theatre like the Bhavai can be disciplined and transposed unproblematically to urban and non-urban audiences. Bhavai as folk-theatre is located in a set of temporal and spatial prerequisites. Divested of these conditions Bhavai ceases to be what it is.||V SEBASTIAN
8/2/2014- ||postscript||24479275||A Pilgrim's Trail: Trekking enthusiasts have rediscovered an ancient trail in the form of the Nanda Devi Raj Jat Yatra, which takes place once in 12 years||-------------------------------------||KANNAN KASTURI
6/9/2014- ||perspectives||24480644||The Ever-Mutating Enemy: Threat of Tuberculosis||Tuberculosis is spreading with renewed vigour globally as are its more virulent strains like multi-drug-resistant TB and extensively drug-resistant TB. Even as the bacteria mutates and there is urgent need to deal with the many inadequacies of the present treatment regimen, new drugs backed by innovative research are conspicuously absent. A new candidate anti-TB drug proposed to be tried by the Open Source Drug Discovery initiative with the Council of Scientific and Industrial Research offers a ray of hope.||PRASAD ALEX
16/8/2014- ||commentary||24480440||Dangerous Motherhood: Exploring Maternal Deaths in Assam||Despite recent improvements in the maternal health scenario in rural Assam, it remains the state with the highest number of maternal deaths in the country. Institutional delivery, antenatal care, and postnatal care have been actively promoted by the state to deal with the situation. However, state policies are still incongruously geared towards addressing the issue without taking sufficient note of the various sociocultural impediments in the way of institutional care.||ARUNIMA DEKA
5/4/2014- ||commentary||24479378||India, China and the Coming US Drawdown in Afghanistan: A Choice of Dilemmas||The United States' ongoing withdrawal of security forces from Afghanistan presents a security challenge to both India and China. Whether they will cooperate in a joint regional effort to help Afghanistan economically and politically is a question that needs to be asked. As things stand, there are many possibilities, but challenges persist.||JABIN T JACOB
5/4/2014- ||commentary||24479377||Manufacturing Confusion: BPL Lists in Uttar Pradesh||Multiplicity of ration cardholder lists has been found to be a cause for exclusion of the needy from access to subsidised food. A report from Allahabad district of Uttar Pradesh.||AMAN,ASHUTOSH AGRAWAL
15/2/2014- ||------||24479190||FROM 50 YEARS AGO||-------------------------------------||
31/5/2014- ||commentary||24479630||Undermining Panchayati Raj Institutions in Gujarat||This article argues that the panchayati raj institutions in Gujarat are being undermined by the state government. The failure to evolve financial devolution to fund the PRIs is making them financially dependent on the state government. Further, the Samras Gram Yojana, which encourages consensus candidates without elections plays into the hands of traditional dominant-castes' power.||ATULAN GUHA
11/1/2014- ||------||24479024||APPOINTMENTS/PROGRAMMES/ANNOUNCEMENTS||-------------------------------------||
27/9/2014- ||national election study 2014||24480735||The Defeat of the Congress||The Congress Party's defeat in the 2014 Lok Sabha elections reflected not just its failure to retain its vote shares of the previous polls in 2004 and 2009, but also the lack of a clear social profile of its voters. Most social sections had deserted the party (barring the Muslims) as its long-term decline from being India's grand old party was evident in these elections. The lack of adequate leadership and confusion in its ranks played an important role, but there were other systemic reasons for the Congress's defeat.||SUHAS PALSHIKAR
25/1/2014- ||commentary||24479411||Rightward Drift in Nepal||The November 2013 elections to a new Constituent Assembly in Nepal gave a fractured mandate but one that made the traditional upper caste and upper class groups dominant again. The principles and goals set by the first iteration of the Constituent Assembly can perhaps be diluted in the changed circumstances with the marginalisation of the Maoists and other forces favouring federalisation. But it will be impossible to do away with them altogether and institutionalise the old unitary and exclusionary order. An analysis against the background of Nepal's political history.||C K LAL
1/12/2014- ||------||24481043||FROM 50 YEARS AGO||-------------------------------------||
6/9/2014- ||postscript||24480652||Breathless Kabaddi: The success of the Pro Kabaddi League has been an eye-opener for the "other side" of television executives and audiences long disdainful of this Indian sport||-------------------------------------||SHARDA UGRA
27/12/2014- ||commentary||24481197||Uniting to Reclaim Traditional Land and Livelihoods||In the decade since the 2004 tsunami, the affected fishing communities have battled dislocation, sea erosion and a fast depleting marine life. However, as one example from a fishing hamlet in Thiruvallur district of Tamil Nadu shows, collective efforts can lead to finding solutions. The fishing community of NTO Kuppam has withstood the government's efforts to relocate them far from the source of their livelihood – the sea – in the name of rehabilitation.||SWAPNA MAJUMDAR
8/2/2014- ||margin speak||24479250||AAP's Chimera of Change||Ordinary people expect the Aam Aadmi Party to get rid of the prevailing feudal political culture. But will the party stay the course and not betray the people's trust?||ANAND TELTUMBDE
1/3/2014- ||------||24479182||APPOINTMENTS/PROGRAMMES/ANNOUNCEMENTS||-------------------------------------||
11/1/2014- ||postscript||24479021||I, Me, My Selfie: Self-portraits are passe – the "selfie" is the order of the day if you own a smartphone and wish to post your own mugshot on some social media||-------------------------------------||TEJAS HARAD
31/5/2014- ||special article||24479646||Feminist Vocabularies in Time and Space: Perspectives from India||This paper situates the trajectories of feminism and women's rights in a history of thought spanning the 19th century to the present. It offers an alternate mode of engagement with the perceived problem of the dependency of the "East" on "Western" epistemologies and theories. Allowing for power-laden relationships between places and peoples, it argues that attention should focus on the modes in which concepts are made to work and provide insight, rather than on their "purity" in relation to an ascribed point of origin. This is demonstrated through the three epistemes that have broadly characterised the "women's question" in a comparative frame - the colonial, the national and the post-national. Feminism in India is thus mobilised for generating conceptual frames that are good to think with, whether within the nation or beyond.||MARY E JOHN
29/11/2014- ||postscript||24481093||LAST LINES||-------------------------------------||
21/6/2014- ||commentary||24479670||Environment and Development: Some Thoughts for the New Government||There are some worrying signals from the new government in New Delhi that it could compromise on environmental concerns in the pursuit of more rapid growth: clearances could be given quickly (i e, environment protection requirements will be loosened), the Land Acquisition Act could be diluted and more. It may be more useful if we shake ourselves free of the obsession with GDP growth rates and try instead to make India a caring, humane, compassionate, equitable, just and harmonious society.||RAMASWAMY R IYER
8/11/2014- ||notes||24481280||Lady Tata Memorial Trust and Leukaemia Research in Europe, 1932-53||The Lady Tata Memorial Trust, established in 1932 in Bombay, was among the earliest philanthropic foundations created to support leukaemia research globally. Very little was known about leukaemia, a major mystery in medical science, at the time. The trust provided fellowships and grants to some of the leading international researchers and contributed significantly to the advancement of knowledge about leukaemia. This article presents an account of its work during the first two decades and throws light on a little known aspect in the history of international and Indian medical philanthropy as also leukaemia and cancer research.||SHIRISH N KAVADI
19/4/2014- ||commentary||24480146||Peasant Path for a Landlords' Party: Unionist Zamindara Party in Rajasthan||Following its surprise victory in the Rajasthan assembly elections, the National Unionist Zamindara Party is betting big on its prospects in the Lok Sabha elections by eating into left votes. Money power coupled with the broad basing of backward classes is keeping the conversation going about Rajasthan's newest entrant into electoral politics.||SUNNY SEBASTIAN
24/5/2014- ||agenda for the economy||24479547||The Great Reversal: A Macro Story||Adverse supply shocks in agriculture have contributed to the slowdown of the Indian economy and the inflation surge. A decline in public capital formation has also played a part in the slowdown. However, the contribution of the widening fiscal deficit is less clear-cut. A revival of growth calls for an easing of the constraints in the farm sector and larger public investment outlays, accompanied by higher public savings.||PULAPRE BALAKRISHNAN
12/4/2014- ||commentary||24479113||Floundering Public-Private Partnerships: Some Suggestions||Public-private partnerships are floundering in India, mainly due to the opportunistic behaviour of the private sector partners, regulatory uncertainty, and poor value-for-money to the government. What can be done to salvage the situation?||KUMAR V PRATAP
13/9/2014- ||commentary||24480673||Elementary Education of the Urban Poor: Policy Context, Text and Practice in Delhi||Through a two-way process comprising text analysis of the policy framework of the Sarva Shiksha Abhiyan programme and analysis of empirical data collected through interaction with policy implementers, teachers, students, experts, etc, this article puts forth the argument that urban education system has failed partly because of the inability of the implementers to plan, manage and facilitate the programme.||MONIKA BANERJEE
31/5/2014- ||review of urban affairs||24479640||Intentions, Design and Outcomes: Reflections on IHSDP in Maharashtra||This paper examines the implementation of the Integrated Housing and Slum Development Programme in the smaller cities of Maharashtra. It discusses the reasons behind the poor quantitative and qualitative performance of the IHSDP in the state and examines why the programme has not been a success, either in terms of the completion rate or beneficiary satisfaction.||HIMANSHU BURTE
29/11/2014- ||postscript||24481091||Has the Yo Gone Out of Yoga? The modernised commodification of yoga is a commercially exploitative affront to an ancient tradition||-------------------------------------||MEENAL ANNACHHATRE
8/2/2014- ||commentary||24479254||Denotification of the Rathvas as Adivasis in Gujarat||The Gujarat government recently issued an order denotifying the Rathvas as a tribe ostensibly because their school records show them to be Hindus. The government's argument is that the Rathvas cannot be adivasis if they are Hindus. What makes the move ominous is that the Chhota Udepur region inhabited by the Rathvas is mineral-rich and laws that protect adivasi rights come in the way of corporate exploitation of these resources. The order could also set a precedent to threaten adivasis elsewhere who protest against the loot of natural resources in their areas.||ARJUN RATHVA,DHANANJAY RAI,N RAJARAM
27/9/2014- ||commentary||24480729||Ananthamurthy and URA||U R Ananthamurthy was a writer, public intellectual, a philosopher, a keeper of public conscience and much more. The complexity of Ananthamurthy was that he belonged to multiple worlds and was a critical insider in all of them.||M S SRIRAM
13/9/2014- ||commentary||24480675||India's Constitutional Historian: Granville Austin (1927-2014)||A tribute to the American scholar Granville Austin who wrote two landmark books on the making and then working of the Constitution of India.||VIKRAM RAGHAVAN
19/7/2014- ||commentary||24479771||India and the Israeli War on Palestine||India's reaction to the latest attacks by Israel on Palestinians in the Gaza strip betrays a poor understanding of the acts of an occupying power against a colonised people.||VIJAY PRASHAD
20/9/2014- ||commentary||24480702||Modi's Neighbourhood Initiative||The initial optimism about an improvement in bilateral relations with Pakistan and Nepal has largely evaporated. The Hurriyat imbroglio first stalled the Pakistan initiative and with Nepal greater sensitivity needs to be demonstrated to the concerns of that country. Bureaucratic and political hurdles have to be first overcome and the shadow of Hindutva hangs over India's ties with all of south Asia.||S D MUNI
31/5/2014- ||special article||24479647||`Match-fixing in Hyderabad': Engineer Brides, Software Grooms and Negotiated Matrimonies||In matchmaking, the traditional conditionalities such as caste, sub-caste and horoscope compatibility continue with the same fervour. However, newer, equally stringent conditions are getting superimposed such as educational preferences and of living or working in the US. This paper shows how the educational and migratory aspirations of a young, mobile generation have given rise to newer behavioural patterns that pulsate in matrimonial alliances. By examining the profiles of Telugu brahmin brides and grooms, we explore the meanings of a new, coded vocabulary that has come into vogue to communicate partner preferences and the nuances therein. Through this we try to decipher the changes taking place in the matrimonial space of present-day India.||V KALYAN SHANKAR,ROHINI SAHNI
19/7/2014- ||commentary||24479769||A Look at the Economics behind BJP's Victory||Pointing out that it is reasonable to assume that economics played a very significant, if not decisive, role in the Bharatiya Janata Party's victory in the 2014 general elections, this article says that there is a clear correlation between the BJP's victory and the prevalent economic situation. It was not surprising that Narendra Modi was able to capture the electorate's imagination with the picture of an economically resurgent India under his leadership.||ARANYAK SAIKIA
26/7/2014- ||------||24479748||CURRENT STATISTICS||-------------------------------------||
2/8/2014- ||------||24480475||CURRENT STATISTICS||-------------------------------------||
13/9/2014- ||commentary||24480672||Communal Riots in Uttar Pradesh||After the 1990s, communal incidents in India have spread to rural areas, and they occur on a smaller scale, but with much larger frequency. In this strategy, the making of a communal consciousness requires a string of communal moments that produce and reproduce communal polarisation directly and indirectly. The Bharatiya Janata Party, backed by the cadres of the Sangh Parivar, holds an advantage in this communal game in Uttar Pradesh, while the other parties are forced to play it for fear of further losing their voter base. Post-election communal clashes in UP have occurred around constituencies going for assembly by-polls soon. This trend is only going to harden by the time the assembly elections take place in 2017.||BADRI NARAYAN
3/5/2014- ||postscript||24480236||The Patriach Will No Longer Write: With the death of the Nobel prize-winning Colombian writer Gabriel Garcia Marquez, a solitude has descended on the world of literature||-------------------------------------||ALBEENA SHAKIL
8/11/2014- ||------||24481275||Books Received||-------------------------------------||
20/9/2014- ||notes||24480708||Multitude, Living Labour and Dead Labour: Mediatised Labour and AAP||The Aam Aadmi Party's recent fight with the media has inaugurated and deepened the idea of the mediatised labour as expounded by Antonio Negri and Michael Hardt in their manifesto Declaration written in the aftermath of the Occupy Wall Street movement and Arab Spring, events that used the media and yet did not collude with the logic of global capital. AAP has not just opened a new space and vocabulary in Indian politics but its tirades against local exploitation and global capital have changed the grammar of political and social ideology in spite of its recent defeats.||ANINDYA SEKHAR PURAKAYASTHA,DHRITIMAN CHAKRABARTY,SASWAT SAMAY DAS
21/6/2014- ||commentary||24479673||Indian Higher Education in the Digital Age||We need to pay attention to global trends in higher education so that we can develop the right kind of higher education system for India in the digital age. We need to make a significant investment in education technology, and make it with imagination and after careful planning.||RAMAKRISHNA RAMASWAMY
1/2/2014- ||insight||24479146||The National Food Security Act vis-à-vis the WTO Agreement on Agriculture||This article analyses the implications of the National Food Security Act for India's commitments under the WTO Agreement on Agriculture in the context of widespread concern that they might be mutually incompatible. An analysis of support to rice and wheat for the period 1995-2012 suggests that it is possible to leverage existing provisions in the Agreement to accommodate the current levels of operation. While India should negotiate to retain the flexibility afforded in the Agreement and argue on specific provisions, it might not be necessary to seek special protection to enable the Act.||SUDHA NARAYANAN
26/7/2014- ||discussion||24479747||India's 'Dutch Disease': Can SMEs Provide the Medicine?||A V Rajwade (EPW, 3 May 2014) rightly complains about how capital inflows are leading to an appreciation of the rupee, which, in turn, is rending Indian manufactured goods internationally uncompetitive. Besides tackling this problem, the new government must put in place a micro, small and medium enterprise-focused development strategy to overcome the problem of "jobless growth".||P M MATHEW
15/2/2014- ||------||24479206||CURRENT STATISTICS||-------------------------------------||
5/4/2014- ||commentary||24479373||Can the Polio Elimination Success Story Breed More Successes in India?||Overcoming formidable biological and sociocultural barriers, India eliminated wild polioviruses from its territory in January 2011. Looking back, it is obvious that the best policy would have been to introduce the inactivated poliovirus vaccine to prevent polio in every vaccinated child, and to use oral poliovirus vaccine by pulse campaigns to eliminate WPVs rapidly. This would have eliminated polio decades ago. Now that WPVs have been eliminated, IPV must be introduced as a prelude to withdrawing OPV. The road ahead is bumpy, but with the important lessons learnt so far, India can no longer pretend that it is too difficult to design a permanent public health infrastructure to control other communicable and non-communicable diseases.||T JACOB JOHN
25/1/2014- ||special article||24479422||Why the Underdogs Came Out Ahead: An Analysis of the Supreme Court's Environmental Judgments, 1980-2010||A study of judgments by the Supreme Court in environmental cases from 1980 to 2010 shows that a majority of them have supported the issues raised by underdogs such as environmental NGOs against the practices or policies of the powerful such as governments and industrial units. But prominent exceptions to this have been the outcomes of cases challenging infrastructure projects. This paper seeks to explain how and why the Supreme Court has frequently decided in favour of weaker parties, and to analyse the implications of this for environmental jurisprudence in India.||GEETANJOY SAHU
5/4/2014- ||odisha||24479386||Who Does the Media Serve in Odisha?||A look at the historical trajectory of the media in Odisha shows that it had little to do with business interests till the 1980s. Political interests and state power, especially state-sponsored advertising, were its main drivers. The low-key relationship between the media and business changed dramatically in the 1990s. Corporate and business interests now dominate Odisha's media, both through direct ownership and through advertisements. The mainstream media in the state primarily reflects the interests of certain sections of society, and a model of development that favours corporate dominance and accumulation through dispossession. An alternative media is gradually emerging in the vernacular and on the web, but they face significant challenges.||SUDHIR PATTNAIK
13/12/2014- ||------||24481166||FROM 50 YEARS AGO||-------------------------------------||
31/5/2014- ||review of urban affairs||24479644||On the Charts, Off the Tracks: Disconnected Development in Ambur Town, Tamil Nadu||This paper on Amburt town of Tamil Nadu, an important hub for leather goods production, catering primarily to an international market, explores how the town's proximity to a metropolis can be a source of underdevelopment rather than a spur to steady and rapid urbanisation. It puts the spotlight back on a class of small industrial towns, where the dirty work of production, particularly of recycling industrial cast-offs, assembling secondary products and catering to low-end domestic markets is not moved out of urban spaces. Instead it is kept hemmed into unplanned and unserviced town spaces, while large formal manufacturing firms colonise rural hinterlands. It also highlights how disconnects among sectors, space and place can keep a town at low levels of dynamism and social welfare.||KAREN COELHO,M VIJAYABASKAR
1/3/2014- ||------||24479181||CURRENT STATISTICS||-------------------------------------||
8/3/2014- ||------||24479234||CURRENT STATISTICS||-------------------------------------||
25/1/2014- ||postscript||24479428||Greed Is Back and Even More Wolfish Than Ever: Martin Scorsese's "The Wolf of Wall Street" is an acid dissection of the wanton life and times of a criminally wealthy stockbroker||-------------------------------------||SUDARSHAN RAMANI
6/9/2014- ||commentary||24480637||TRAI Report on Media Ownership: The Press's Curious Response||The Telecom Regulatory Authority of India recently released its report on media ownership to a studied indifference from the print media which otherwise debates this issue vigorously. Why have the newspapers avoided a serious and vigorous engagement with the report's consequential recommendations?||SUKUMAR MURALIDHARAN
27/12/2014- ||commentary||24481199||Amendments by Stealth: MCA Resurrects Henry VIII's Legacy||The Ministry of Corporate Affairs, in charge of implementation of the Companies Act, 2013, has overstepped its constitutional mandate by passing orders that amend the provisions of an Act of Parliament. The MCA can only formulate rules and clarify provisions in the Act, and does not have the power to amend an Act. Recent "general circulars" issued by the MCA are extralegal, and are further complicating an already complicated piece of legislation.||PRATIK DATTA
8/11/2014- ||commentary||24481271||Regional Comprehensive Economic Partnership: Implications for India's Rules of Origin||India is a party to the Regional Comprehensive Economic Partnership negotiations with 10 countries of the Association of Southeast Asian Nations. This could have implications for India's stance on rules of origin and also could lead to harmonisation of rules in the RCEP countries and a simpler regime in this region. Else, this would increase complexity in this area. In any case, it appears India may have to change its approach on rules of origin on account of being a party to this agreement, when it comes into force.||SANCHITA CHATTERJEE
11/10/2014- ||------||24480857||CURRENT STATISTICS||-------------------------------------||
12/4/2014- ||special article||24479122||A Comparison of Developmental Outcomes in Gujarat and Tamil Nadu||The long-standing debate on growth and development has been renewed in recent works of Jagdish Bhagwati and Amartya Sen. This paper intervenes in this debate with evidence from Tamil Nadu. Tamil Nadu, which, unlike Kerala, did not have initial advantages over Gujarat, outperforms the latter on nearly every development indicator at the level of indicators as well as in the rate of change. This is despite Gujarat having a slightly higher economic growth rate. Tamil Nadu's relative success is the result of state intervention in providing essential public services. Further, the history of social mobilisation in the state has been crucial in ensuring the formulation and efficient execution of social welfare measures.||A KALAIYARASAN
1/2/2014- ||commentary||24479142||A Nicobarese Tribal Leader Who Lived Two Lives||The premature death in 2012 of Paul Joora, the former chairman of the Nicobarese tribal council in the Great and Little Nicobar Islands, has left a void in Nicobarese society. This article briefly reflects upon Joora's vision for the rehabilitation of his community in the aftermath of the tsunami, which hit the Nicobar archipelago in 2004.||AJAY SAINI
19/7/2014- ||------||24479781||APPOINTMENTS/PROGRAMMES/ANNOUNCEMENTS||-------------------------------------||
28/6/2014-5/7/2014||commentary||24480516||Is There a Case for an Environmental Regulator?||One stated agenda of the new government is a commitment to addressing business concerns by smoothening the path to environmental clearances for projects and lowering transaction costs. The Supreme Court had earlier directed the central government to set up an environmental regulator at the state and at the centre. But do national and state regulators provide an effective alternative to the current institutional structure?||SHIBANI GHOSH
22/3/2014- ||postscript||24479336||LAST LINES||-------------------------------------||
20/9/2014- ||commentary||24480701||Credit Semester System in Kerala Cosmetic Reform||The introduction of choice-based credit semester system in Kerala in 2009-10 restructured the pattern of instructional units, the assessment tools and the grading procedures. However, its implementation caused unforeseen issues in academic governance. This article is an enquiry into the nature and causes of its problems.||P M MUBARAK PASHA
1/3/2014- ||------||24479164||FROM 50 YEARS AGO||-------------------------------------||
30/8/2014- ||special article||24480495||A Latter-day Fascism?||This essay reconstructs Narendra Modi's path to power. The story of the Bharatiya Janata Party's rise is explained in terms of its ability to gain the support of the "provincial propertied classes" in certain states, mainly in northern and western India. The immediate background to the 2014 elections and the making of the nexus between the capitalist classes and Modi's BJP is recounted. The essay also looks at the extent and limits of Modi's electoral achievement and concludes with reflections on the possibilities of resistance.||RADHIKA DESAI
7/6/2014- ||------||24479598||FROM 50 YEARS AGO||-------------------------------------||
26/7/2014- ||oral history||24479739||Parallels, Divergences and Crossroads: Czech Oral History and Global Perspective||This paper focuses on two main topics — the development of oral history in the Czech Republic after the Velvet Revolution in 1989, and the important issues and problems currently faced by oral historians in the Czech Republic. After the Velvet Revolution, oral history became desirable for the purposes of democratisation, and also became necessary as there was a lack of "official" written documents. The current "boom" in oral history has had both negative and positive impacts: there exists a misuse of oral history for political purposes and the "hunt for sensation" on the one hand, and "giving voice" and democratisation of history on the other.||MIROSLAV VANěK
12/4/2014- ||------||24479103||FROM 50 YEARS AGO||-------------------------------------||
24/5/2014- ||agenda for the economy||24479549||India's Current Account Deficit: Causes and Cures||India's current account deficit has widened in recent years primarily because of the steep increase in the deficit on the merchandise trade account. While imports have grown with the surge in gold imports, export performance has been indifferent despite the fact that India has formalised several free trade agreements. Policymakers will have to move away from a reliance on ad hoc solutions and find ways to address the infirmities in the domestic economy.||BISWAJIT DHAR,K S CHALAPATI RAO
13/9/2014- ||special article||24480681||Invasion of Educational Universe by Neo-liberal Economic Thinking: A Civilisational Casualty?||The early 1960s witnessed attempts at constrictive reinterpretation of the role and purpose of education in terms of ideological premises, concepts and methodology of neoclassical economics, with "economics of education" being founded. In this newly-founded economic discourse, education is seen as a vehicle for "human capital formation", a key both to avowed growth of aggregate economy and to upward economic mobility of individuals/households. An increasing dominance of this narrow neo-liberal view of education has undermined the long-standing hold of the pre-existing vision and liberal view of education wherein it is a means not only to material progress but also to higher level of civilisational ethos, enlightenment and democratic citizenship.||ARUP MAHARATNA
22/3/2014- ||postscript||24479334||Walls of Words: The revamped Nehru Centre Library in Mumbai aims to provide booklovers and researchers a serene atmosphere for comfortable reading||-------------------------------------||PRIYANKA BORPUJARI
25/1/2014- ||commentary||24479412||Maoist Defeat in Nepal: The Price of a Missed Opportunity||Organisational issues, adjustment with the status quo and tactical errors resulted in the Nepali Maoists gaining an unfavourable image among the electorate in the second Constituent Assembly elections. This resulted in a humiliating defeat. If the Maoists reorient themselves to mass struggle and develop ideological clarity, they can work to retain most of the progressive features of the draft Constitution, nearly agreed upon in the first CA.||SHYAM SHRESTHA
12/4/2014- ||special article||24479123||Wealth and Health of Children in India: A State-Level Analysis||What are the relationships between wealth and children's health in India's states that are as populous as many other countries? Presenting a state-level analysis of the association between state net domestic product per capita and three children's health indicators, this paper describes how these relationships differ in the last two rounds of the National Family Health Survey. It finds evidence that the cross-sectional relationships between aggregate wealth and children's health indicators are positive, yet the association was less steep in the mid-2000s than in the late 1990s. It also finds a negative relationship between growth in SNDP per capita and improvement in state-level children's health indicators. These findings are consistent with the hypothesis that the kinds of investments which improve health may lead to economic growth, rather than vice versa.||DIANE COFFEY,APARAJITA CHATTOPADHYAY,RAJAN GUPT
26/7/2014- ||postscript||24479749||Let Them Eat Books! The new Government of India would do well to imitate the US public library system and allocate more funding for public libraries||-------------------------------------||ALAKA MALWADE BASU
11/1/2014- ||postscript||24479022||Cracks in the Celluloid: This year's edition of the International Film Festival of Kerala displayed disturbing trends of a dilution of core aesthetic and social norms||-------------------------------------||C S VENKITESWARAN
29/11/2014- ||review of urban affairs||24481081||Analysing Urban Growth Boundary Effects on the City of Bengaluru||Bengaluru is encircled by a green belt, instituted as an urban growth boundary to contain sprawl, ensure equitable growth, and preserve lung spaces. Urban growth boundaries the world over are typically known to drive land prices higher in the inner city area by artificially limiting the supply of land. Bengaluru has witnessed significant increases in land prices over the last decade. This paper examines whether the green belt in Bengaluru has had a significant effect on land prices through an analysis of price differentials inside and outside the growth boundaries. It also debates the relevance of a green belt as an urban containment tool in regimes characterised by ineffective provision of infrastructure and lax implementation of zoning regulations.||MADALASA VENKATARAMAN
8/3/2014- ||postscript||24479238||A Cut in Jade: Bringing out little magazines of verse in English is inevitably an uphill task, as the experience of "Poetry Chain" reveals||-------------------------------------||GOPIKRISHNAN KOTTOOR
31/5/2014- ||postscript||24479654||What You Will: As Malvolio pronounces in Shakespeare's "Twelfth Night", some have greatness thrust on them — with surprising results||-------------------------------------||VITHAL RAJAN
26/4/2014- ||review of women's studies||24480123||Child Marriage in Late Travancore: Religion, Modernity and Change||An examination of the child marriage system in Travancore – a princely state in Kerala before Independence – in the 1930s and 1940s finds that advocacy of child marriage has not been limited to communities considered traditional. There were gendered, community-based, official, unofficial, and popular ideas about children in the context of marriage and out of the competing official discourses on gender and modernity in Travancore, the one related to Christianity eventually became dominant. It presents the layers of discourses related to gender and child marriage: an official one in census reports, another in mid-level legal discussions, and a third more popular view. It discusses official presentations about gender relations as found in census reports in which concepts of modernity and civilisation are crucial and also an account of debates in the Travancore Legislative Council about child marriage in the 1930s. It also reviews a large number of cases involving dialogues between citizens and civil servants.||ANNA LINDBERG
19/4/2014- ||------||24480164||APPOINTMENTS/PROGRAMMES/ANNOUNCEMENTS||-------------------------------------||
25/1/2014- ||discussion||24479425||Confronting Casteism? Apathy and the Atrocities Act||Legislation against discrimination like the Prevention of Atrocities Act can be as much a starting point as an outcome of campaigns against discrimination. A comment in the context of the acquittal of the convicted in the Laxmanpur Bathe and Bathani Tola cases.||HUGO GORRINGE,D KARTHIKEYAN
4/1/2014- ||------||24478461||APPOINTMENTS/PROGRAMMES/ANNOUNCEMENTS||-------------------------------------||
27/9/2014- ||national election study 2014||24480736||Regional Parties in the 16th Lok Sabha Elections: Who Survived and Why?||This paper attempts to explain why some regional parties flourished and others fizzled out in the 16th general elections to the Lok Sabha. To explain this variation, it makes a distinction between regionally-located parties and regionalist parties. While both are regional parties in the sense that they have territorially limited arenas of operation they are different in terms of their programme and agenda. In the 2014 elections, the regionally-located parties fared relatively poorly compared to regionalist parties. This paper argues that success and failure often depend on the efforts, strategies and tactics of competitors. It concludes that the strategy of the Bharatiya Janata Party was favourable to the electoral fortunes of regionalist parties and disadvantageous to the regionally-located parties.||K K KAILASH
27/9/2014- ||national election study 2014||24480737||Class Voting in the 2014 Lok Sabha Elections: The Growing Size and Importance of the Middle Classes||How did the middle- and upper-middle-class voters vote in the 2014 elections? Apart from purely numerical effects, the middle class is electorally more impactful relative to its size because of its human capital and opinion-shaping character. The pro-BJP swing among the middle classes, indicated by the Lokniti post-poll survey, cannot be attributed to an anti-minority shift in middle-class opinion nationally, nor to simple economic dissatisfaction, or to a broader attitudinal shift towards economic liberalisation; we have to search for more complex explanations.||E SRIDHARAN
25/1/2014- ||postscript||24479432||LAST LINES||-------------------------------------||
